alg,lambda_,degree,constant,numruns,gen_number,cnt,av_min_loss,std_min_loss,av_max_span,std_max_span,av_av_tdepth,std_av_tdepth,av_av_tsize,std_av_tsize,av_cnt_event,std_cnt_event
canonical-ea,500,10,none,100,66,98,0.027316948031125287,0.029737383507617,20.132653061224488,7.156612120472842,18.36968281288419,6.683351641503151,107.5239324645521,69.31378018325364,6.19,1.7302889932031582
canonical-ea,500,10,none,100,67,98,0.025072941348223462,0.027861714013389133,20.520408163265305,7.07139912235821,18.929042701417917,6.911193389383458,112.67301860503237,71.13143258528993,6.19,1.7302889932031582
canonical-ea,500,10,none,100,68,98,0.024655931738522797,0.02899439499427605,20.724489795918366,5.834067108407829,19.40756905171707,7.258562914727417,117.44963527579705,74.17615860169023,6.19,1.7302889932031582
canonical-ea,500,10,none,100,69,97,0.025346758078850104,0.028741606299048615,22.5979381443299,8.462969420886163,19.787500517534053,7.485659936776371,121.43862046122635,78.0056220968239,6.19,1.7302889932031582
canonical-ea,500,10,none,100,70,97,0.025558008634129013,0.02842285754523316,21.47422680412371,7.994963341701939,20.394505858485488,7.755003190424168,127.99254750962614,82.31484236355874,6.19,1.7302889932031582
canonical-ea,500,10,none,100,71,96,0.0224877897452785,0.026160690819506355,21.916666666666668,8.210342393726476,20.93143406961178,8.073644771368519,133.79078815261047,86.67084061692753,6.19,1.7302889932031582
canonical-ea,500,10,none,100,72,95,0.022795570259104884,0.026063275019596727,21.25263157894737,6.454648950546594,21.527879940815893,8.326207677759333,140.31071655041217,90.56347609903828,6.19,1.7302889932031582
canonical-ea,500,10,none,100,73,95,0.02409554168301164,0.026552554493646668,22.36842105263158,7.4833888067666905,22.24493764531811,8.680995819852173,147.33350243077578,94.10006934213096,6.19,1.7302889932031582
canonical-ea,500,10,none,100,74,95,0.02306099253520099,0.025099781189166847,22.88421052631579,8.23965144624933,22.865715493553154,8.842087033281139,153.77277531177344,97.6785574707974,6.19,1.7302889932031582
canonical-ea,500,10,none,100,75,95,0.022379653757012605,0.02450289591479176,23.231578947368423,8.725585646553833,23.540498837455086,9.15649117910653,160.7731557810188,101.65072652419131,6.19,1.7302889932031582
canonical-ea,500,10,none,100,76,95,0.02440434264323866,0.025457570028338143,23.526315789473685,8.446540375877548,24.078376664552952,9.449719972240013,166.79099556119215,105.60380643466554,6.19,1.7302889932031582
canonical-ea,500,10,none,100,77,94,0.02339520895867664,0.024455865901352233,24.627659574468087,7.244930792076816,24.930146116380417,9.591615828632273,175.36097581816628,108.34356464101424,6.19,1.7302889932031582
canonical-ea,500,10,none,100,78,94,0.02400812368575846,0.02552591413764244,23.4468085106383,7.943439714333251,25.566948645646413,9.781744651022004,182.08382466034345,109.9857350436096,6.19,1.7302889932031582
canonical-ea,500,10,none,100,79,94,0.023612635271746323,0.024632032920657524,23.361702127659573,8.121223919694941,26.19663761428693,10.049844280122846,188.79735965137147,112.68989434400953,6.19,1.7302889932031582
canonical-ea,500,10,none,100,80,93,0.023283830360473268,0.025377939400675027,24.763440860215052,9.505400671403697,27.1347324783003,10.524126890641329,199.60258237250073,119.31520652578672,6.19,1.7302889932031582
canonical-ea,500,10,none,100,81,92,0.02480090605075582,0.025826028369656865,25.434782608695652,10.167407805064187,27.697223677317968,10.621961362498022,206.48515802339796,121.77678227409305,6.19,1.7302889932031582
canonical-ea,500,10,none,100,82,92,0.02623680850215646,0.028751941164347285,24.293478260869566,10.494862142017979,28.487733542867126,10.873578876807523,215.1530469704907,126.73968463307791,6.19,1.7302889932031582
canonical-ea,500,10,none,100,83,92,0.02580587135834136,0.027188130152740683,25.630434782608695,10.58066056878462,29.0421686746988,11.082007136354111,222.39523310633842,130.55376439200376,6.19,1.7302889932031582
canonical-ea,500,10,none,100,84,91,0.025489451209914624,0.025774961175826068,24.923076923076923,9.64790106334786,29.997418244406198,11.254011524261596,232.62915397855159,133.40603539449833,6.19,1.7302889932031582
canonical-ea,500,10,none,100,85,91,0.025247867180705045,0.02485365661206696,25.47252747252747,9.315402180674049,30.620040601968313,11.393530910454059,240.85347985347983,138.88161756765314,6.19,1.7302889932031582
canonical-ea,500,10,none,100,86,91,0.02412259122012964,0.0231118111820809,24.175824175824175,9.219655790329854,31.267002074230987,11.61963890147761,248.66944701884466,141.54526129039834,6.19,1.7302889932031582
canonical-ea,500,10,none,100,87,91,0.023056893136224634,0.023375653516725135,24.703296703296704,8.505324131524725,32.04620680524295,11.93149540431411,257.9443046912926,143.19609814631698,6.19,1.7302889932031582
canonical-ea,500,10,none,100,88,91,0.02406195977975139,0.022923772005876728,26.681318681318682,11.8060136667988,32.81682775056269,12.382610818551518,266.8721037998146,146.63709014911637,6.19,1.7302889932031582
canonical-ea,500,10,none,100,89,91,0.02389926031481405,0.024346311554940898,24.582417582417584,9.16163277120493,33.651948453153274,12.852590241527931,277.77443841299265,154.76289036747272,6.19,1.7302889932031582
canonical-ea,500,10,none,100,90,90,0.024509534851879452,0.024466057367805282,27.07777777777778,14.097460589117757,34.449576082106205,13.140180103102788,288.608746095493,161.0693641631653,6.19,1.7302889932031582
canonical-ea,500,10,none,100,91,90,0.025339175886512813,0.025480201247181887,27.844444444444445,11.833954078658683,35.34986613119144,13.517999385774049,299.6888442659527,166.125876857334,6.19,1.7302889932031582
canonical-ea,500,10,none,100,92,90,0.0251563243269254,0.02575331262959283,26.844444444444445,11.084434643139211,35.94605087014726,13.589446582822019,309.32811244979916,170.67032573598306,6.19,1.7302889932031582
canonical-ea,500,10,none,100,93,90,0.025487593249180523,0.02727956660702118,27.966666666666665,12.715213984305048,36.64937527889335,13.66617703392307,318.78656849620705,174.3618283343155,6.19,1.7302889932031582
canonical-ea,500,10,none,100,94,90,0.025785895958092345,0.026670103063183945,28.166666666666668,13.142171307157225,37.25707273538599,13.928158944045045,327.2090584560464,181.00902010774368,6.19,1.7302889932031582
canonical-ea,500,10,none,100,95,90,0.025738555506092168,0.027138885166180012,28.477777777777778,11.838944939645197,37.99250334672021,14.48120785358992,337.25858991521636,186.61606696556666,6.19,1.7302889932031582
canonical-ea,500,10,none,100,96,90,0.023449840262590997,0.025738696795864137,27.9,13.286626526114311,39.04547077197679,14.995865047266873,350.9370816599732,192.09009355847573,6.19,1.7302889932031582
canonical-ea,500,10,none,100,97,90,0.02356269359035045,0.0260761099884071,26.733333333333334,11.713999222203226,39.6847389558233,15.272486923499855,360.9392681838465,196.20587467893841,6.19,1.7302889932031582
canonical-ea,500,10,none,100,98,90,0.02361341031008776,0.026378977868194178,27.733333333333334,12.654204395729069,40.28174921909862,15.363946452056556,371.2125836680053,201.85577646621115,6.19,1.7302889932031582
canonical-ea,500,10,none,100,99,90,0.02273775314898252,0.025853061173319317,28.822222222222223,12.640831352563431,41.30481927710843,15.647479835754577,385.04475680499775,206.07255830250202,6.19,1.7302889932031582
canonical-ea,500,10,none,100,100,90,0.022824868997909167,0.027569592800666603,29.9,16.786932748751664,41.96412315930388,15.970761915203202,394.6081213743865,208.44949893484596,6.19,1.7302889932031582
canonical-ea,500,10,none,100,101,90,0.024937686058561864,0.029249547511562668,28.6,13.61763562443936,42.81921017402945,16.278240340674124,407.1466755912539,213.67057003644845,6.19,1.7302889932031582
canonical-ea,500,10,none,100,102,89,0.02243413028659082,0.02596283983749602,30.775280898876403,13.971683087297762,43.55518704029602,16.618377853768383,418.8315960471098,220.82181040922745,6.19,1.7302889932031582
canonical-ea,500,10,none,100,103,89,0.024967585090786292,0.02835649715191807,29.02247191011236,14.415174221016015,44.40390776589504,17.174751134272316,430.37426108930106,228.4790431610713,6.19,1.7302889932031582
canonical-ea,500,10,none,100,104,89,0.024754378142492314,0.028658184769600848,29.96629213483146,14.32327361850678,45.00340688597085,17.36260370153081,441.089301024322,234.06112937297982,6.19,1.7302889932031582
canonical-ea,500,10,none,100,105,89,0.024059984619255022,0.02800490965618431,29.359550561797754,15.095387487358876,45.75511032895628,17.714625904084066,450.1241821217455,239.89986799769784,6.19,1.7302889932031582
canonical-ea,500,10,none,100,106,89,0.024057152923005934,0.028272620436282557,32.26966292134831,21.51705048755825,46.21905599927802,17.83227363527193,456.7127837191462,242.60378270391087,6.19,1.7302889932031582
canonical-ea,500,10,none,100,107,88,0.023888615470865716,0.027424268028337678,30.806818181818183,15.231440237029945,47.165776743336984,17.671298099748544,471.4998630887185,244.4852492606749,6.19,1.7302889932031582
canonical-ea,500,10,none,100,108,88,0.024530137150017284,0.0278710494903341,35.20454545454545,26.462305562865822,47.92460752099307,18.066721006715714,481.16872033588896,248.63958464363543,6.19,1.7302889932031582
canonical-ea,500,10,none,100,109,88,0.023293644539958927,0.02661698308102773,32.52272727272727,18.89322706489338,48.23904709748083,18.041239530613254,488.3958561518802,251.32764193037622,6.19,1.7302889932031582
canonical-ea,500,10,none,100,110,88,0.023569185077503284,0.026734306396114946,32.72727272727273,18.21133966961199,49.26026834611172,18.170962052180144,503.0732931726907,256.93205516068565,6.19,1.7302889932031582
canonical-ea,500,10,none,100,111,87,0.023289308666550667,0.02673915935825218,30.24137931034483,16.43724780305031,50.10187877948576,18.244451896691736,517.7249226792227,263.3038284854405,6.19,1.7302889932031582
canonical-ea,500,10,none,100,112,87,0.02443923011899699,0.027221748065136973,33.827586206896555,31.247696704653556,51.24578774869594,18.746124619573955,535.452291926326,272.49499850358563,6.19,1.7302889932031582
canonical-ea,500,10,none,100,113,87,0.02516803278222135,0.027551529561133988,31.264367816091955,16.866930012560655,52.04879287263998,18.955932787710367,547.9720260351752,275.5670486094427,6.19,1.7302889932031582
canonical-ea,500,10,none,100,114,87,0.024266862175118864,0.025464769699146055,32.2183908045977,18.89257306326272,52.78470202649679,19.05694100577309,560.8069057840559,280.3542404761047,6.19,1.7302889932031582
canonical-ea,500,10,none,100,115,87,0.02472246421334225,0.026187643396530142,33.298850574712645,18.789282187342952,53.36026866085031,19.00959621715848,571.6581729215712,284.26839635721484,6.19,1.7302889932031582
canonical-ea,500,10,none,100,116,87,0.024477185851177738,0.025948796302623367,32.42528735632184,19.27456318148265,53.678714859437754,18.989266836839892,576.5330286663898,283.060013529534,6.19,1.7302889932031582
canonical-ea,500,10,none,100,117,86,0.023528406000509174,0.025978842855992845,33.53488372093023,21.852410688376146,54.037078546745114,18.966438230483757,588.2759409731951,284.6107751272775,6.19,1.7302889932031582
canonical-ea,500,10,none,100,118,86,0.022304623622029084,0.024618042277193653,33.7906976744186,21.465557202758056,54.66465863453816,18.637610469291705,600.6803026057719,285.98632416234994,6.19,1.7302889932031582
canonical-ea,500,10,none,100,119,86,0.022760215319558602,0.02478702548042511,33.75581395348837,23.48425303509885,55.276244512935456,19.168058817487932,613.2179882319978,293.6220696882121,6.19,1.7302889932031582
canonical-ea,500,10,none,100,120,86,0.02107510802049292,0.02341097044817765,33.66279069767442,25.448813407306705,56.34930419351826,19.550112269565613,633.0674792192024,304.94272513892366,6.19,1.7302889932031582
canonical-ea,500,10,none,100,121,86,0.021638608147195735,0.024421684932249218,33.73255813953488,22.49776444635842,57.05155505743905,19.42574071310734,647.2643597646401,310.4307001360011,6.19,1.7302889932031582
canonical-ea,500,10,none,100,122,86,0.021575641846438492,0.023939651401080956,33.825581395348834,24.90409131441786,57.814724012328384,19.63779728299796,663.0205940039227,319.40299297775016,6.19,1.7302889932031582
canonical-ea,500,10,none,100,123,86,0.021692868532333036,0.023757316054818824,34.33720930232558,23.23820554309582,58.75987671616698,19.678537181779934,683.5255440366116,327.02139108095787,6.19,1.7302889932031582
canonical-ea,500,10,none,100,124,86,0.02181057623267589,0.024310873721989243,36.23255813953488,24.424860771117615,59.51496684412067,19.92584933366776,698.4145885869057,337.8153547844745,6.19,1.7302889932031582
canonical-ea,500,10,none,100,125,86,0.021795249109071733,0.02492701105776331,35.05813953488372,26.662121311286157,60.107242925189134,19.87825424400074,713.0780330624826,343.741337361729,6.19,1.7302889932031582
canonical-ea,500,10,none,100,126,86,0.02158493241601286,0.02492718294056093,37.0,33.39091925018077,61.22795834500793,20.40181543850936,735.7356869337817,355.1219435266845,6.19,1.7302889932031582
canonical-ea,500,10,none,100,127,86,0.021118978183434237,0.024258874386327827,37.48837209302326,33.07839320991754,62.01244512935462,20.53643543299066,755.0020080321285,366.24837972808785,6.19,1.7302889932031582
canonical-ea,500,10,none,100,128,86,0.020978708153082816,0.02407362538082971,39.19767441860465,32.76761722764897,62.74871579340619,20.734177967797972,771.1802559073503,368.17286620462176,6.19,1.7302889932031582
canonical-ea,500,10,none,100,129,86,0.0206250510303874,0.023952592818813175,37.98837209302326,31.8022575570039,63.863453815261046,21.094402961887045,792.1307088820398,376.4647653730827,6.19,1.7302889932031582
canonical-ea,500,10,none,100,130,86,0.02118513659319936,0.024383704644139633,38.25581395348837,32.73153164568325,64.18628000373587,20.979094673451506,800.6837582889698,377.18050596903,6.19,1.7302889932031582
canonical-ea,500,10,none,100,131,86,0.021420827533226702,0.02434235316053445,38.395348837209305,32.90234990892711,64.99801531708228,21.324361625716637,819.6407957411041,388.7986410396004,6.19,1.7302889932031582
canonical-ea,500,10,none,100,132,86,0.021075409045478024,0.023664603529937375,37.104651162790695,28.12349389032669,65.87645932567479,21.079407709626963,839.1117493228726,394.4433816914191,6.19,1.7302889932031582
canonical-ea,500,10,none,100,133,86,0.019696766221899423,0.023476432113187957,37.23255813953488,29.82845310079211,66.93172690763052,21.506590766199402,861.4646025964322,410.12633106920515,6.19,1.7302889932031582
canonical-ea,500,10,none,100,134,85,0.019850794438000943,0.022869686730709722,36.92941176470588,30.36514574515603,67.25889440113394,21.741925823319026,871.5800614221591,417.33716025849697,6.19,1.7302889932031582
canonical-ea,500,10,none,100,135,85,0.019557772522237504,0.022651923028635192,37.43529411764706,30.4346733605037,67.95941412709662,22.114456805100247,890.9232695487834,434.1011768283814,6.19,1.7302889932031582
canonical-ea,500,10,none,100,136,85,0.020491667725889333,0.023884979686842764,38.141176470588235,38.49099296968562,68.70970942593905,22.302098803202725,906.24913772738,440.7809298818785,6.19,1.7302889932031582
canonical-ea,500,10,none,100,137,85,0.019929474092199015,0.023145712695659036,42.09411764705882,42.699668969487405,69.949610205528,22.895877540528215,928.8392629340892,450.40360818034617,6.19,1.7302889932031582
canonical-ea,500,10,none,100,138,85,0.01964377023691558,0.023383941907903626,38.03529411764706,40.030707935966745,71.05499645641389,23.551999553851704,950.696574533428,464.3048980208364,6.19,1.7302889932031582
canonical-ea,500,10,none,100,139,85,0.01979879521746173,0.02354269893862429,37.03529411764706,32.9414621836349,71.84616111504843,24.442082503421076,970.4420505551619,484.7083987568222,6.19,1.7302889932031582
canonical-ea,500,10,none,100,140,85,0.019247385303291238,0.02319933380884821,39.31764705882353,36.968098095744786,72.72343491613512,24.876193107162567,993.9850696905268,503.33296636195615,6.19,1.7302889932031582
canonical-ea,500,10,none,100,141,85,0.019509642249985335,0.023119131927910094,38.6,35.521724918371724,73.14287739192062,24.583983242953,1011.3394283014413,514.0645440343159,6.19,1.7302889932031582
canonical-ea,500,10,none,100,142,85,0.019169262558194202,0.023125477402390408,40.34117647058824,37.41674772585964,73.76723364044413,24.54697577578633,1027.6142688400664,520.486720924499,6.19,1.7302889932031582
canonical-ea,500,10,none,100,143,85,0.0196591586190724,0.023302364155320023,39.09411764705882,35.29659991271006,74.9739664540515,25.104301584942764,1056.6528230569338,540.1065533201432,6.19,1.7302889932031582
canonical-ea,500,10,none,100,144,85,0.01908199434709773,0.023077953664977585,44.0,47.454994158552324,76.04824001889914,25.32252670659115,1082.4620836286322,554.3101975132664,6.19,1.7302889932031582
canonical-ea,500,10,none,100,145,85,0.018425163470726882,0.02210229730735064,38.576470588235296,41.06017863936047,75.72844318450272,24.740476123910113,1083.0272147413184,544.9549546367281,6.19,1.7302889932031582
canonical-ea,500,10,none,100,146,84,0.01962149198484287,0.022678599321461473,38.75,42.11375609442777,76.33510231401797,25.150799716305123,1094.7445974373684,555.5588408807967,6.19,1.7302889932031582
canonical-ea,500,10,none,100,147,84,0.018018945054699188,0.020775840138656843,38.30952380952381,39.616908424390914,76.89285714285715,24.787793503254704,1107.8078504494167,551.8633907742092,6.19,1.7302889932031582
canonical-ea,500,10,none,100,148,83,0.019167863045757454,0.023090985651073422,41.69879518072289,50.57470555447559,78.8605990225964,25.23139471205355,1152.6539410654666,566.8655937662664,6.19,1.7302889932031582
canonical-ea,500,10,none,100,149,83,0.019215819833075975,0.023116984720819137,40.63855421686747,45.2411419308898,79.88370348865341,25.51086616957072,1178.502878985823,577.5000286125818,6.19,1.7302889932031582
canonical-ea,500,10,none,100,150,83,0.019338042486461298,0.02305948496431723,43.06024096385542,51.10238939963155,80.61796583926066,26.033503923041096,1194.6861179658392,588.2402677680337,6.19,1.7302889932031582
canonical-ea,500,10,none,100,151,83,0.01829728510509871,0.02181894730397995,41.18072289156626,50.69092373270602,81.52124159287754,26.458332021475616,1219.0274350413704,601.6346318992361,6.19,1.7302889932031582
canonical-ea,500,10,none,100,152,83,0.018628549232586163,0.02171758749920029,38.78313253012048,45.15810196764015,82.1480621280302,26.44107180730202,1240.0760149029854,619.0710882037824,6.19,1.7302889932031582
canonical-ea,500,10,none,100,153,83,0.019268541145793613,0.022674175316611575,40.80722891566265,43.85860573639304,82.92364639280011,26.802862631903153,1260.0718536797792,634.7473611648263,6.19,1.7302889932031582
canonical-ea,500,10,none,100,154,83,0.018597043151307793,0.02210594331996102,39.024096385542165,47.28355273372803,83.74101224173805,26.99703037928165,1281.5884743794454,643.0050159496373,6.19,1.7302889932031582
canonical-ea,500,10,none,100,155,83,0.018821283100031574,0.022048471705285906,42.3855421686747,51.09943798179635,84.24846373445588,27.231547868937742,1300.1747713746554,656.3415567438898,6.19,1.7302889932031582
canonical-ea,500,10,none,100,156,83,0.0185212180402107,0.02162329175307263,43.16867469879518,51.896054421397366,85.24655247496008,27.783499695149253,1324.2583829293073,679.3967694997714,6.19,1.7302889932031582
canonical-ea,500,10,none,100,157,83,0.017977930078735032,0.02160138985866711,41.93975903614458,52.104239680788176,85.99958871631102,28.294929805985376,1342.4492669473073,688.6494158119823,6.19,1.7302889932031582
canonical-ea,500,10,none,100,158,83,0.017664505199369133,0.020087100012004318,41.602409638554214,51.07116220188721,86.77338268737603,28.694503147444703,1361.8295350075002,703.3795708674223,6.19,1.7302889932031582
canonical-ea,500,10,none,100,159,83,0.018438354395644084,0.02144904712828274,42.75903614457831,71.54905476402325,87.16078772923018,29.745628651631467,1378.8586151836262,738.5232767514985,6.19,1.7302889932031582
canonical-ea,500,10,none,100,160,83,0.01835555698583865,0.021501618666388663,42.28915662650602,65.5116158412544,87.26881018048095,29.173195568998338,1384.2228189867903,718.7350276527579,6.19,1.7302889932031582
canonical-ea,500,10,none,100,161,83,0.017764305031208204,0.019686318147238556,44.40963855421687,67.48815802319199,88.15265882808343,29.213258326081178,1402.6627957613584,716.8131495315192,6.19,1.7302889932031582
canonical-ea,500,10,none,100,162,83,0.018218869586353555,0.02126620013246361,44.25301204819277,54.1100715239331,88.7758987758262,29.66245087542415,1420.8952920114193,733.3087861840386,6.19,1.7302889932031582
canonical-ea,500,10,none,100,163,83,0.01833722415777699,0.021535983122179397,44.2289156626506,55.11747045562434,89.38012290124354,29.81525081607241,1446.2697537136498,760.3311983050058,6.19,1.7302889932031582
canonical-ea,500,10,none,100,164,83,0.017905543958188594,0.021419752922094155,42.83132530120482,59.15037387514028,90.04250737891324,29.981573650801668,1470.7838583248656,783.3591222798849,6.19,1.7302889932031582
canonical-ea,500,10,none,100,165,83,0.017256879736436446,0.020306561825488144,38.95180722891566,58.34213662844787,90.21362558668407,30.79317521867004,1481.05699908066,807.5502910593908,6.19,1.7302889932031582
canonical-ea,500,10,none,100,166,83,0.01735712440037836,0.02088331590242888,42.48192771084337,58.83003114871374,90.60901437073595,30.491507697782815,1497.7082788987273,798.9748272989435,6.19,1.7302889932031582
canonical-ea,500,10,none,100,167,83,0.017365829786047587,0.021102677879026716,44.63855421686747,63.31230267648514,90.88242125127015,30.557048493674007,1510.2248995983937,813.9757758712782,6.19,1.7302889932031582
canonical-ea,500,10,none,100,168,83,0.01727251483432948,0.021329872406255435,45.506024096385545,55.23146769687753,91.46058934533312,30.917112165990048,1531.0102095127497,830.7441523322022,6.19,1.7302889932031582
canonical-ea,500,10,none,100,169,83,0.01673366757591394,0.02042271976967912,42.18072289156626,59.117637385807605,91.9438718730343,31.098821633259497,1551.1074660086126,844.3754673410729,6.19,1.7302889932031582
canonical-ea,500,10,none,100,170,83,0.01704822294728125,0.019913792294534775,39.81927710843374,53.9263541933428,92.47677456815212,31.040919789788266,1568.2671892388832,853.2694885251218,6.19,1.7302889932031582
canonical-ea,500,10,none,100,171,83,0.016307881545016747,0.0194887558651302,44.373493975903614,71.4047871979189,93.07153916872308,31.397733845470356,1589.816712633667,880.4139867251812,6.19,1.7302889932031582
canonical-ea,500,10,none,100,172,82,0.017098424883844145,0.020316687313272703,48.390243902439025,71.25696475973264,94.3361494759526,31.967970595090065,1621.7877852874915,878.6430639648016,6.19,1.7302889932031582
canonical-ea,500,10,none,100,173,82,0.016908263150514215,0.019885870420987856,41.9390243902439,57.680437475290255,95.06450191007934,31.170028221095762,1645.6304731119594,864.7202593252947,6.19,1.7302889932031582
canonical-ea,500,10,none,100,174,82,0.017105032922080526,0.019993973801285668,41.329268292682926,60.104594783583316,95.7305073954354,31.483386045766387,1675.6834655695952,886.7585999482117,6.19,1.7302889932031582
canonical-ea,500,10,none,100,175,82,0.016684515439755326,0.01974203818577078,45.390243902439025,59.517727651671656,97.0543882848467,32.12626771551479,1713.9882456655894,892.441683879673,6.19,1.7302889932031582
canonical-ea,500,10,none,100,176,82,0.017047301972375924,0.019915025707058207,42.24390243902439,64.0098241270117,97.91443824076795,32.60497162490474,1742.8384268782445,907.1514891306226,6.19,1.7302889932031582
canonical-ea,500,10,none,100,177,82,0.016458083138178464,0.019687543850590728,43.9390243902439,70.73694787146344,99.07219120383975,33.51208108271478,1784.161573121755,948.54651775015,6.19,1.7302889932031582
canonical-ea,500,10,none,100,178,82,0.01648354380076595,0.019737533504265402,44.353658536585364,72.82996769141246,100.52967969438731,34.65908239263036,1829.5995200313446,980.5411143811685,6.19,1.7302889932031582
canonical-ea,500,10,none,100,179,82,0.01632292673293834,0.019664769126365382,46.353658536585364,74.48708710341474,101.68109021451662,34.863273382014846,1865.6141149965715,998.3110357201524,6.19,1.7302889932031582
canonical-ea,500,10,none,100,180,82,0.01632769459382207,0.019782145012960956,46.97560975609756,81.16574064158159,102.09021451660298,35.56110444098374,1883.2032030561272,1016.8374199586855,6.19,1.7302889932031582
canonical-ea,500,10,none,100,181,82,0.01641104636183295,0.020203734430175136,44.53658536585366,79.91828068934088,102.756146537369,36.00150529750573,1904.1591243020862,1031.588101570105,6.19,1.7302889932031582
canonical-ea,500,10,none,100,182,82,0.016705550708080278,0.02018647719875062,46.890243902439025,66.30509786117155,103.32706435498088,36.29833212742566,1917.5711626995787,1039.3934512153494,6.19,1.7302889932031582
canonical-ea,500,10,none,100,183,82,0.016708545069219972,0.020174795547398098,51.207317073170735,86.2191956733418,104.03085512782842,36.93840296672894,1934.4347144676265,1046.7509559375972,6.19,1.7302889932031582
canonical-ea,500,10,none,100,184,82,0.016659877523085426,0.02019707962789021,42.926829268292686,78.46309999406198,104.2720148888236,37.4023092369118,1957.3400430992262,1072.806985229262,6.19,1.7302889932031582
canonical-ea,500,10,none,100,185,82,0.016652146206406173,0.02007196286037531,44.646341463414636,78.37174888440653,105.51973748653151,38.01050061435509,1985.313253012048,1073.048146204017,6.19,1.7302889932031582
canonical-ea,500,10,none,100,186,82,0.016686357644170743,0.020137774008701474,47.84146341463415,69.97969557650539,105.86947791164658,38.46546688385953,2011.4596924282498,1103.8226647186686,6.19,1.7302889932031582
canonical-ea,500,10,none,100,187,82,0.016517315795885328,0.0200614028165139,44.207317073170735,82.81182574394677,105.87094720344794,38.52933902262918,2012.0865412870992,1106.736588822397,6.19,1.7302889932031582
canonical-ea,500,10,none,100,188,82,0.016128849583604964,0.019904709224473505,43.81707317073171,74.78442645507256,105.93478793221668,39.04731178451325,2028.5725340385934,1140.7909210570308,6.19,1.7302889932031582
canonical-ea,500,10,none,100,189,82,0.015977144893080244,0.019522413457109256,44.81707317073171,84.34426087561134,106.9794544029778,38.72317022745314,2056.672103046332,1132.997123819837,6.19,1.7302889932031582
canonical-ea,500,10,none,100,190,81,0.016365263022838198,0.020156456599011264,45.69135802469136,91.20139726773854,107.25841638157569,38.718188756137266,2071.6319599385197,1125.2732560523552,6.19,1.7302889932031582
canonical-ea,500,10,none,100,191,81,0.016296969649545273,0.02029155246028384,49.77777777777778,87.21507401706695,108.16520402598047,38.74769582416663,2111.1234072090833,1152.5619497032912,6.19,1.7302889932031582
canonical-ea,500,10,none,100,192,81,0.016239285878738196,0.020244050864824885,50.382716049382715,99.11728529613254,108.62248995983933,38.81197058196373,2129.6579899846297,1169.0596912522285,6.19,1.7302889932031582
canonical-ea,500,10,none,100,193,81,0.016405317164013656,0.020009328845018087,53.75308641975309,119.14236021099654,109.60050076850611,38.9484640035489,2153.558282512767,1174.9672999434288,6.19,1.7302889932031582
canonical-ea,500,10,none,100,194,81,0.016500880794538274,0.01970360255430701,56.111111111111114,169.56793314367337,109.66317120333184,39.27273396341405,2171.2957509048542,1194.0286887895934,6.19,1.7302889932031582
canonical-ea,500,10,none,100,195,81,0.01655143795248963,0.019685098689850335,52.91358024691358,99.2794033978533,110.21986712281223,39.18641733123987,2184.551688234419,1188.9955575128374,6.19,1.7302889932031582
canonical-ea,500,10,none,100,196,81,0.016571459690213234,0.0196981148325151,49.65432098765432,99.53362363752004,110.67886360255838,38.89146635762268,2201.197382121077,1185.8907854648128,6.19,1.7302889932031582
canonical-ea,500,10,none,100,197,81,0.016534115084001336,0.01971851537647694,50.333333333333336,98.46375531692416,111.35633893599089,38.771442976567144,2233.8523972432945,1203.1346451505901,6.19,1.7302889932031582
canonical-ea,500,10,none,100,198,81,0.01647400838671315,0.019697731703094908,54.30864197530864,89.73907883968542,112.13059645991373,39.371302244093584,2266.4503941692697,1221.266722489489,6.19,1.7302889932031582
canonical-ea,500,10,none,100,199,81,0.01616278557622283,0.01959135461175149,46.48148148148148,85.02361489117736,112.56247211066488,39.74055690037214,2290.8420843869308,1235.6436728943706,6.19,1.7302889932031582
canonical-ea,500,10,none,100,200,81,0.016208596214254953,0.01961813362000567,47.03703703703704,85.93170478651722,113.57323119639051,39.47768938884313,2323.6032029351977,1245.3881689390269,6.19,1.7302889932031582
one-plus-lambda,500,10,none,100,0,100,25.05993077579455,96.29829563737049,1.51,0.8887631855561974,3.98,1.3926952286842946,16.88,15.220565035503775,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,1,100,2.5348168254174444,1.2722323395200823,2.84,1.1976643937263893,4.3628,1.2337564427390035,17.07096,14.259333713690832,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,2,100,1.0064217433753038,0.6544346868621758,3.47,0.754387168501692,4.81062,1.1225345854805544,17.40124,11.426823820397336,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,3,100,0.5333357100415924,0.3429120202309328,4.06,0.8581375181169975,5.7171,0.9020357143705563,21.258920000000003,11.253929032724526,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,4,100,0.3337541767127443,0.20025070724301194,4.79,1.0420652570736633,6.36318,0.8973036094878922,25.03056,10.951258945271999,5.61,2.048877741594164
one-plus-lambda,500,10,none,100,5,100,0.21189303098351395,0.1082321422236263,5.19,1.1890752709563848,6.846140000000002,1.0340572229813978,28.641199999999998,10.873778375523386,5.61,2.048877741594164
